observation_date;TEDRATE;Ted_lag;Ted_diff;R_BAB;BAB_lagged;R_BAB_SD;BAB_SD_lagged;BS;BS_SD;MarketReturn
2020-06-29;16;17;-1;-0.0216156986010316;0.0112344292780232;-0.0218950801135751;0.00909392975394119;1.05318940539954;1.01241451142162;0.0118062201649547
2020-06-30;14;16;-2;0.00802736968492211;-0.0216156986010316;0.00802329765909858;-0.0218950801135751;1.05403434894424;1.01333171151873;0.00644287335310634
2020-07-01;16;14;2;0.0130266127272827;0.00802736968492211;0.014746600808469;0.00802329765909858;1.05315427359451;1.01238686695668;-0.00409067389709794
2020-07-02;16;16;0;0.00785881931631276;0.0130266127272827;0.00834122385583079;0.014746600808469;1.04837284436697;1.05009243812408;0.0283747003605868
2020-07-03;0;16;-16;-0.00452307701676074;0.00785881931631276;-0.00491817647934995;0.00834122385583079;1.04873024057271;1.05041144106098;-0.00636715348266159
2020-07-06;13;0;13;-0.0080345534499298;-0.00452307701676074;-0.00810612285314665;-0.00491817647934995;1.04690099795568;1.04863059063745;0.0163846624170469
2020-07-07;12;13;-1;-0.0068702421539545;-0.0080345534499298;-0.00708306360906466;-0.00810612285314665;1.047187773956;1.04899332308903;-0.00916091082935111
2020-07-08;12;12;0;0.00740147557722699;-0.0068702421539545;0.00627641687833763;-0.00708306360906466;1.04727905645916;1.04946111219288;-0.00966885422611119
2020-07-09;14;12;2;0.00106059661813928;0.00740147557722699;0.00109386652279665;0.00627641687833763;1.04838821674798;1.05059451686769;-0.000428177779414063
2020-07-10;14;14;0;-0.0159118403081525;0.00106059661813928;-0.0158820112435834;0.00109386652279665;1.04939196902404;1.05159464763075;0.0115497387397052
2020-07-13;14;14;0;0.0143597650500714;-0.0159118403081525;0.0145315374233093;-0.0158820112435834;1.05124573277839;1.05346127983364;0.013160029793307
2020-07-14;12;14;-2;-0.0134466535946118;0.0143597650500714;-0.0131474995445715;0.0145315374233093;1.05191696948872;1.05413334657771;-0.00801642503849609
2020-07-15;11;12;-1;0.00717606119969546;-0.0134466535946118;0.0073720334476967;-0.0131474995445715;1.05379055787122;1.05606561624039;0.0183991002854136
2020-07-16;16;11;5;0.01931450102554;0.00717606119969546;0.0195553215699252;0.0073720334476967;1.05416240003707;1.05639963412883;-0.00433145824987746
2020-07-17;16;16;0;-0.000859035571847727;0.01931450102554;-0.000391726579181971;0.0195553215699252;1.05582380385539;1.05800778774434;0.00346719254491479
2020-07-20;13;16;-3;0.021332596772542;-0.000859035571847727;0.0216012054138324;-0.000391726579181971;1.05282873861504;1.05497542280766;0.00985401262112395
2020-07-21;13;13;0;-0.00361325507378385;0.021332596772542;-0.00244775327025309;0.0216012054138324;1.05327857170492;1.05539553518361;0.00957390709838024
2020-07-22;13;13;0;0.00927938592868342;-0.00361325507378385;0.00866319765279113;-0.00244775327025309;1.0547389634492;1.05675789374603;-0.00513064623518522
2020-07-23;12;13;-1;0.00483415470794411;0.00927938592868342;0.00611826563368349;0.00866319765279113;1.05310659763213;1.0550581142304;-0.0000656275635767534
2020-07-24;14;12;2;-0.0188922600312094;0.00483415470794411;-0.0186342931778171;0.00611826563368349;1.05354767865625;1.05545650796997;-0.0202489584756311
2020-07-27;16;14;2;0.00280622175340987;-0.0188922600312094;0.00313819780030347;-0.0186342931778171;1.04989794068361;1.0519153819804;0.0000467360333258338
2020-07-28;16;16;0;0.00509059768061774;0.00280622175340987;0.00494017756831213;0.00313819780030347;1.04875416101815;1.05086688476121;-0.000263267350330887
2020-07-29;15;16;-1;0.0258459743063225;0.00509059768061774;0.0257340502109032;0.00494017756831213;1.05255129993889;1.05469520923088;-0.00101439158319883
2020-07-30;16;15;1;-0.0220160526389648;0.0258459743063225;-0.022320214768102;0.0257340502109032;1.05095364670921;1.05312652954304;-0.0345188757676105
2020-07-31;16;16;0;0.00621870977519454;-0.0220160526389648;0.00493417736819248;-0.022320214768102;1.05050034951701;1.05274461911223;-0.00535475558678955
2020-08-03;15;16;-1;-0.0068022788070102;0.00621870977519454;-0.00619130655538503;0.00493417736819248;1.04977741718598;1.05190252513043;0.0270941481447793
