Date;ADIDAS (XET) - TOT RETURN IND;AIRBUS (XET) - TOT RETURN IND;ALLIANZ (XET) - TOT RETURN IND;BASF (XET) - TOT RETURN IND;BAYER (XET) - TOT RETURN IND;BEIERSDORF (XET) - TOT RETURN IND;BMW (XET) - TOT RETURN IND;BRENNTAG (XET) - TOT RETURN IND;COMMERZBANK (XET) - TOT RETURN IND;CONTINENTAL (XET) - TOT RETURN IND;DAIMLER TRUCK (XET) HOLDING E - TOT RETURN IND;DEUTSCHE BANK (XET) - TOT RETURN IND;DEUTSCHE BOERSE (XET) - TOT RETURN IND;DEUTSCHE POST (XET) - TOT RETURN IND;DEUTSCHE TELEKOM (XET) - TOT RETURN IND;DR ING HC F PORSCHE(XET) PREF. - TOT RETURN IND;E ON N (XET) - TOT RETURN IND;FRESENIUS (XET) - TOT RETURN IND;FRESENIUS MED.CARE (XET) - TOT RETURN IND;HANNOVER RUECK (XET) - TOT RETURN IND;HEIDELBERG (XET) MATERIALS - TOT RETURN IND;HENKEL PREF. (XET) - TOT RETURN IND;INFINEON TECHS. (XET) - TOT RETURN IND;MERCEDES-BENZ GROUP(XET) N - TOT RETURN IND;MERCK KGAA (XET) - TOT RETURN IND;MTU AERO ENGINES (XET) HLDG. - TOT RETURN IND;MUNCH. (XET) RVRS.GESELL.MUNCH.N - TOT RETURN IND;PORSCHE AML.HLDG. (XET) PREF. - TOT RETURN IND;QIAGEN (XET) - TOT RETURN IND;RHEINMETALL (XET) - TOT RETURN IND;RWE (XET) - TOT RETURN IND;SAP (XET) - TOT RETURN IND;SARTORIUS PREF. (XET) - TOT RETURN IND;SIEMENS (XET) - TOT RETURN IND;SIEMENS ENERGY N (XET) - TOT RETURN IND;SIEMENS (XET) HEALTHINEERS - TOT RETURN IND;SYMRISE (XET) - TOT RETURN IND;VOLKSWAGEN PREF. (XET) - TOT RETURN IND;VONOVIA (XET) - TOT RETURN IND;ZALANDO (XET) - TOT RETURN IND
20120110;0.0117289719626168;0.0117640274493973;0.0472255017709564;0.0326881396587053;0.0515075028430367;0.00566359262229366;0.0330798301684316;0.0384380305602716;0.0481117434040355;0.0458175189432586;NA;0.0422968995961945;0.0493411175979983;0.0363914733246968;0.0185202506781406;NA;0.0047518302102223;-0.00268596793802478;0.00791115168111989;0.0281068678712468;0.0671853957803381;-0.00980768662668752;0.0208126858275521;0.0417616704668187;0.0146203830369358;0.000777357690540992;0.0423598820058997;0.0188200138887915;0.0131648584281556;0.057471516694839;0.0310266630016491;-0.0140675961435074;0.00201226409477884;0;NA;NA;0.00425924611343786;0.0324352892013471;NA;NA
20120111;-0.00131633642787865;-0.000569962952408076;0.0135287485907554;0.000177067655467988;-0.0165127934581906;-0.0176758867015534;0.00357691265468341;0.00261591786017923;0.0513326752221126;0.0106403735837768;NA;0.0167443692954232;-0.00915622814268457;0.0019318181818182;-0.00238773073744147;NA;-0.0124500743662159;-0.00626523785224253;-0.0105660377358491;0.00521448037595751;0.00827257431295569;0.000999433157313767;0.0213592233009707;-0.00126713512268173;-0.0136513019297211;0.00314232249408608;0.00520715417704309;0.0204896587810857;0.0285994123408422;0.0435739345249218;-0.0164628253407538;-0.00547103622516676;-0.0226370701333269;-0.00331393628562981;NA;NA;-0.015268254753658;0.0047737526934204;NA;NA
20120112;0.00467106023817787;0.00222412318220711;0.0179564595582393;0.012173849654519;0.016414547795301;-0.00801609984610419;0.00797436682087382;-0.00443545756963015;0.0577464788732394;-0.00841753008559121;NA;0.0204081632653061;0.0328884040300328;-0.00952705001701259;0.000368222406333496;NA;-0.0126070328628964;-0.011268650329501;-0.0117772692601068;0.0104815984971396;0.01121772586103;-0.00275687355636678;-0.0152091254752852;-0.00115340253748564;-0.0148654421187526;-0.000950302689004534;0.00698198198198208;-0.00268519767912567;-0.0100933155589412;0.0165307340362044;-0.00657337444515971;-0.0091929234593171;0;0.00225621944702836;NA;NA;0.00258416481228907;0.0197981090495487;NA;NA
20120113;-0.0191727852325824;-0.00273130761352003;-0.00483921323758985;-0.00996455560757048;-0.0194875448596158;-0.0103823925533185;-0.0159922137295522;-0.0273864902050711;0.0341766533510874;0.0063732298386574;NA;0.0154430379746835;-0.0104687645615235;-0.00240467193404326;-0.0117787797920309;NA;-0.0161099590395722;-0.0157539384846211;-0.00762604587977389;-0.00933769937678253;-0.0140270456108182;-0.0151972504482966;0.00289575289575295;-0.00519630484988443;0.00289075824588791;-0.00450942399154497;-0.0209684634309998;-0.00655518123148113;0.0101962293189688;-0.0244026535684233;-0.0109485316688835;0.0359323409514323;-0.00293012681005234;-0.00236962145297293;NA;NA;0.00930765375528031;-0.0217373624713906;NA;NA
20120116;0.021072886844699;0.0243638023507933;0.00635294117647067;0.005206493047617;0.0204534750723273;0.00232566152149949;0.0258346113011678;0.0112495789828226;0.00987124463519318;0.0151292369602227;NA;0.00928696085764158;-0.0086959251585359;-0.00241046831955927;0.00912561691032687;NA;0.0182375585709555;0.00967401500938081;-0.00168004480119477;0.00194058814748455;-0.0337068204007624;-0.00904359437354885;0.0317613089509143;0.036215902495647;0.000547660911422998;0.00116785221361071;0.00685361813924268;0.0107250107250108;0.00628451723481249;0.0211016167208247;0.0175874198220565;0.0136215523227863;0;0.00793729340274352;NA;NA;-0.00446903596509896;0.0230160803781383;NA;NA
20120117;0.0159955874241589;0.00824374756308122;0.0187046995557634;0.0150164897081477;0.0178018065537022;0.00629049722427499;0.0346843818554949;0.0187183586464161;0.000849978750531166;0.0362111682866399;NA;0.0222935836472549;0.00380023434778498;0.0144977562996202;0.0125495985973978;NA;0.0142671410975777;0.0121363451599792;0.0127773622538021;0.00270304784607545;0.0557640492686682;0.0203041021636272;0.0335820895522387;0.0380867032597738;0.0151820696012905;0.0104277129727821;-0.000623971864541328;0.0166680141213249;-0.00460509714862489;0.0351039170235334;0.0293818625457503;0.00771176615254898;0.0266071602770461;0.01708495345823;NA;NA;0.00947698446629608;0.0240422567912701;NA;NA
20120118;0.0216024249004705;-0.001546875863212;-0.0000765052406090927;0.0040843556954353;0.000181382392951956;0.0105211019829543;0.00306918927237132;-0.0046426469626627;-0.0169851380042464;0.00334743424682737;NA;0.0026579678627523;-0.00801337666025181;0.0183735964613814;-0.0108448008748747;NA;-0.0167650531286894;0.00393000573723468;0.00778509446735165;-0.00630426015155705;0.0241534885840586;0.0243272852790659;0.0288808664259927;0.0127333549152908;0.00950651267062064;0.0153577050900822;-0.000851401975252575;-0.00229287882201701;0.00380252233981881;0.0061678021748619;-0.0219588477366256;0.0131090386123942;-0.000142534742843536;0.00646818041396369;NA;NA;0.013129102844639;0;NA;NA
20120119;-0.0152337090095875;-0.0185359375864549;0.0416220351951033;-0.000339823798824246;-0.0122022305988418;0.00801149328150097;0.0117278058093551;0.0266719222178426;0.148164146868251;0.0344991934301218;NA;0.0842872635257261;0.0138027541901218;-0.0102461298585589;0.000552791597567603;NA;-0.00852545629202694;-0.00148584164356957;-0.0128851027449542;0.0307173067885675;0.039781070618075;0.0194420839804261;-0.00175438596491229;0.00181140117208312;0.0014055208860404;0.0160901323042999;0.0273816963017668;0.0827599032917985;0.0213397310436267;0.00918555962126066;-0.0214083748485255;-0.00901629471583187;0.00444296609565442;0.0059086461910336;NA;NA;0.00675816902389736;0.0269014068540205;NA;NA
20120120;0.00710511523327728;0.0112752283233735;0.00727192595857207;-0.0105076765401281;-0.0125496675715017;-0.000788074917419834;0.0100080873433077;-0.00153570514461232;0.062829194883371;-0.0241698267002163;NA;0.000944601878090756;-0.0253787997615835;0.00157533475863625;-0.0135359116022099;NA;-0.00368518486479008;0.00901416511661202;0.00129914318413804;-0.00843488352814392;-0.0124534600077032;0.00189706960233393;-0.0131810193321618;0.0124441608168475;-0.0103020435661353;-0.00169543250483195;0.00530826651921479;-0.00860038278451192;-0.0147740619397911;-0.0030277544154752;-0.0262107870115575;-0.000781344955115948;-0.00156116945784834;-0.00383331744064075;NA;NA;-0.0032525951557093;-0.0077497129735935;NA;NA
20120123;-0.00578241164519666;0.00178392239937564;0.0185954933274994;0.00959374022551196;-0.00504648074369185;-0.0126191435091958;0.00455409868881995;-0.00269161753396552;0.129557522123894;-0.00940621027782818;NA;0.0309203952481405;0.0241084073644908;0.013818672059319;-0.00438719312984226;NA;-0.0215503768277011;0.0144072603516732;-0.00222421303018128;0.034883477897377;0.0126105044201767;-0.00697144004705008;0.018699910952805;-0.00640823615926045;0.0052188217942537;0.00849155938996637;0.00781035146581588;0.00118182830695357;-0.00163132137030986;0.0192340138349927;-0.0239491345814201;0.00443108361715439;0.0128524046434493;0.00447984071677432;NA;NA;-0.00715128792612651;0;NA;NA
20120124;0.000718584388754051;0.00979410127991098;-0.00744558991981692;-0.00390057594441684;0.00018686599038964;0.0117437117607069;-0.00594496753516338;-0.00649016835882277;-0.028204324663115;-0.00499828909419753;NA;-0.0182004200096925;-0.000251437910551044;-0.0049867021276595;-0.0081567597974872;NA;0.00566154938326369;0.0190952806978304;0.00913340970308685;-0.011774447630973;0.00470749347370236;0.00138674216707368;-0.0104895104895104;-0.00708395009515761;0;-0.00225657606682161;0.00813185613709555;0.00160069219121795;0.00747863247863245;-0.0376317386746124;0.0201577880718007;0.00441153573343955;0.00197649260277188;-0.0128840436075321;NA;NA;-0.0111888111888111;0.012638793084266;NA;NA
20120125;0.002535679023427;-0.0065579191006282;0.000360646278130483;0.00902481058095317;-0.0112632449889236;0.0338983050847459;0.00141995623193747;0.0195976974322487;0.00257981296356014;0.00686571930384794;NA;0.00427795754949822;0.0270678109968878;-0.0219400824145229;-0.0017014840722186;NA;-0.00407666243117311;0.00669391786233575;-0.000736331840216042;0.00768429012282601;-0.00928568386079998;0.00392366169958036;0.00971731448763236;0.013949526142051;0.00129793177393411;0.00978935997839581;-0.00541359896058902;0.0119644091223219;0.0364294180026199;0.01762131376259;0.00932988044982075;0.00248027834234721;0.0163293414571515;-0.0112372567191843;NA;NA;0.0038189533239037;0.0062405238524248;NA;NA
20120126;0.0231886653087718;-0.0110389970599657;0.00670560242266927;0.0126581638840604;0.0239303549736807;0.00341191570943478;0.0284589463850797;0.00374270489723427;-0.00192988099067215;0.0241162263046182;NA;0.0104308885369451;0.0380471380471381;0.0095650193577772;0.0183694725878232;NA;0.0311342654120814;0.010655402643412;0.00961007061713226;0.0177256778956334;0.0354271464809321;0.0136647747683023;0.0183727034120735;0.0336063852131905;0.0113562713106208;-0.00150431236210469;0.0134988025255824;0.0180423528837887;0.00234727655732758;0.0264813597520892;0.0520877266975959;0.021459743651421;0.0349017491070711;0.00082015231400101;NA;NA;0.0346625334648445;0.0197082523529797;NA;NA
20120127;-0.0102596635530374;0.00493605564280908;0.0011459676264145;0.00799896208102746;-0.00964897248988317;0.00142489353778386;-0.0122299357685071;-0.00802629084244444;-0.00483403158233975;-0.0336251563337501;NA;0.00372932655929081;0.0110282192669477;0.00394766523798795;-0.00994886099488601;NA;-0.000927994500773299;-0.0138327131532114;-0.0148404950886476;-0.0041051393953887;-0.0241664244487814;-0.00961075043234216;0;-0.015647226173542;0.00306492059069385;-0.00575847869028079;-0.00102040816326532;-0.00757058492351548;-0.0111084424162363;-0.0055804592443508;0.0115921694394334;0.00649274192191895;-0.00963245738636354;-0.0106142199328807;NA;NA;0.0151845294838622;-0.0236211198081185;NA;NA
20120130;-0.00751480859340459;-0.0083724045545881;-0.0258262984690228;-0.0110789885348804;-0.0069345543118019;0.010525975390884;-0.000771782324542669;-0.00637104994903159;-0.040479274611399;0.00823349603115897;NA;-0.0374777879489527;-0.0268323271210663;-0.0117964273677116;-0.0048835462058604;NA;-0.0119031237099215;-0.00347250704071322;0.010618922673252;-0.0156678339169585;-0.0343815156801838;0.00115932902043858;-0.0300687285223369;-0.00836085879438486;0.0210277777777779;-0.0183520220897735;-0.0140852642331057;-0.0125288174872358;-0.00765073774971148;-0.0417295308187672;0.0117895710181302;0.00260708257432674;-0.00419075792210122;-0.00741500354973568;NA;NA;-0.0270306526259306;0.00256621154795189;NA;NA
20120131;-0.00757170853376099;0.0122706292919059;0.00837188808107525;-0.0172201475726601;0.00962337488272347;-0.00510416333322672;0.0130071814760644;0.0214798666324698;0.0128248396895039;0.0181784841075794;NA;0.00408391608391612;0.00536458177240973;0.0127330604820373;-0.0142506606266515;NA;0.00957454216280196;0.000905449157658111;0.00458169156052413;0.00357781753130593;0.0134843343762394;-0.00653333142718271;0.0115146147032774;-0.00228999687727693;-0.00511467203525862;0.0167741492864986;0.00174491520802666;-0.00856852990429158;0.0121764669889248;0.0228293844322414;0.00310072459037802;0.00698414815061765;0.0150556993361088;-0.00164905030596829;NA;NA;-0.00158555080656275;-0.0105995471400913;NA;NA
20120201;0.0390449690333006;0.00861877224199281;0.0289126793387227;0.018881859763862;0.0160630841121496;0.0129625757892537;0.0397615281664436;0.0351515912372105;0.0416527824058648;0.0370045745434462;NA;0.0510920436817475;0.0341620461455912;0.0331162999550967;0.00966969842029664;NA;0.0364175604372865;0.00592121494558495;-0.00696281431481638;0.000729217306757457;0.0246097656419844;0.01167040810453;0.0560420315236427;0.0379760041731874;0.0228062019743498;0.00995243075469787;0.0195416689347341;0.0345641721119467;-0.0333091524604038;0.0142666741754425;0.0492304688771028;0.0133086141826126;0.0101653955303298;0.0137117156560329;NA;NA;0.026651936753435;0.0243781094527362;NA;NA
20120202;0.00120939875604709;0.00215006339930546;0.00969705549263877;0.00985337419325805;-0.00165930648828028;0.00269905533063408;0.000148220958443579;0.00303195682493484;-0.00319897632757526;0.0116824323542011;NA;-0.00429366551815535;0.0214746915715438;-0.00423774856025205;0.00597382893988252;NA;-0.00354373939373775;-0.0055048371712767;0.0123698714023268;0.00651769087523268;0.00250371313388498;-0.00628707167546183;0.0116086235489219;0.00552819378832048;-0.000989225463198018;-0.00260555852485311;0.0201815269620929;-0.0109279198221978;0.006253517603652;0.0255038774037128;0.00164361471190233;0.0107978306325145;-0.00556378600823049;0.0146452550159017;NA;NA;-0.00786872015602924;-0.00323781771086284;NA;NA
20120203;0.0150129421915444;0.0608427769831665;0.0136698212407991;0.0138908140432863;0.0143696588187565;0.0111471775789724;0.0291172020030266;0.0204945287467506;0.00898587933247752;0.035592483233766;NA;0.00431218057921634;-0.00287834748991167;0.0176778699257967;0.0109341125459514;NA;0.0133237607065935;0.000137012577754669;0.0025707718364385;0.010618187668423;0.0200643413477819;0.0147578763544753;0.0204918032786885;0.030887644942023;0.000615532837338728;0.0147029271886934;0.027527737073477;0.0321097877621346;0.00372879249269764;0.0556949232074211;0.0278027183504135;0.0180681028492009;0.0669513783133595;0.0219603745840107;NA;NA;-0.00969360086767901;0.0289426668832224;NA;NA
20120206;0.0058441006460388;-0.0154013690105788;-0.00373443983402488;0.000488257409306136;0.00290288869679656;-0.0118699008753661;0.0111490916256753;0.00645734597156378;-0.0127226463104326;-0.0042215542392362;NA;-0.0114497747150808;0.0261780104712042;-0.0241260990778469;0.00503496503496503;NA;0.000296584337051709;-0.000520576469943523;-0.000362001870342965;-0.00326342181716888;-0.0148560046476885;-0.0144445071376178;0.00562248995983938;0.000290894986909818;-0.00318275428602;0.000561111661220526;-0.00988081898747073;-0.0211121682436101;-0.00538666336449756;-0.000888964868792419;0.0259662017652196;-0.00166679895229793;-0.00212028753167515;-0.00053011227020594;NA;NA;-0.00225888151139719;0.00878688386580806;NA;NA
20120207;-0.0162472797954829;-0.00679412229420129;0.0082604470359573;-0.007822946659509;-0.00398795893688741;-0.00935008953899297;-0.0197886215426128;-0.0135970333745363;0.0325386597938144;-0.000299647082325216;NA;0.00890128157005732;-0.00011031439602871;0.00769146247665087;0.0012988217830967;NA;0.00467805432472934;0.00657912771731683;-0.000724265926305923;0.0075064883210223;0.00269587194608256;-0.00948932272284875;-0.00319488817891367;-0.0183210546723537;-0.00110008049369459;0.00145147456620709;0.0208847736625515;-0.016612405042157;-0.0173057768924301;-0.0190099755317145;-0.00123315423236137;-0.0018603911591667;0;0.000928188516982065;NA;NA;-0.00521405049396262;-0.0118502446199263;NA;NA
20120208;-0.0145827069283966;-0.0162795630501645;0.0023407917383822;-0.00509574190755846;-0.0107201901219259;-0.00151973252707527;-0.00518467538426237;0;0.0755070202808112;0.00166520498673384;NA;0.0153069359553548;0.0324360105913504;-0.00261694471704277;0.00185305290466031;NA;-0.0113455642450773;-0.0130722514229691;-0.012200646271857;0.0116712241905441;-0.00399092589480754;-0.00511523733834252;-0.015224358974359;-0.000296237780191611;-0.00319643288833971;-0.00144937084129393;0.00141086365010579;-0.000733689061363063;-0.00335740529583173;0.00940138142747493;0.00479172178616571;-0.0032338744364615;0.0619921227197346;0.00183573050719166;NA;NA;-0.00303448275862073;-0.00105566522744305;NA;NA
20120209;-0.00211407275025599;0.0117513880653335;-0.0090665567690088;0.0142037167957838;0.0147008904091703;0.0108625993335043;0.0368124096793039;0.0122329633607827;0.0333623440673048;0.0143523700805728;NA;0.0114641679317384;-0.0208110707416115;0.0030611129332021;0.00221955054101564;NA;-0.0220726024444038;0.000634675349761249;-0.000947751383411299;-0.00297718147096271;-0.00320553376354971;0.0103847438671913;-0.00732302685109842;0.046128012643224;0.000727566693613513;0.00860988322227363;0.000452852973734652;0.00850126517757999;-0.00972478230470986;0.0127006618167993;-0.0130778232884728;0.000942943902828786;0.000478230741452812;-0.00630938662938973;NA;NA;-0.0201992252351966;0.021188455726167;NA;NA
20120210;-0.00141964792731408;-0.00149182162075767;-0.0151798710750676;-0.0169344460476544;-0.0188239835306228;-0.0016166354962438;-0.023346505438127;0.00731002770736322;-0.0516563728242559;-0.0277085791704909;NA;-0.0400062105372114;-0.00245546067170488;-0.00915531335149866;-0.00119959398357483;NA;-0.0144310666440562;0.00430202415752023;0.0110777893383929;-0.0115710272479028;-0.0211145432234587;-0.00656930109536258;0.00163934426229528;-0.00698706448871678;0.00740501386757142;-0.00343417825020442;-0.0181059196298347;-0.0184296028880867;-0.0131578947368421;-0.024400232058151;-0.01431832330359;-0.000319340880422736;0.0218807921178423;-0.0152272684067448;NA;NA;0.00183563964981648;-0.0269786406159451;NA;NA
20120213;0.0125544060716083;0.00565604823648691;0.0126689189189189;0.00579659840333213;0.0147527440103858;0.00655638811277615;0.00987611210639794;-0.00538421021829472;0.016281823564239;0.0156313210769992;NA;0.00522939242007658;-0.00112135218663667;-0.00230997690023094;-0.00101626016260159;NA;-0.00184105025895154;0.0112307100884177;0.0049334140435835;0.0117064832849703;0.00570588743840239;0.0169587173884731;-0.00572831423895259;0.0150232956166207;0.00491820806158438;0.00380702330160831;0.00947600266352522;0.0138962957514237;-0.00130081300813001;0.00353295088848471;0.0166015037593985;-0.000415275759076184;0.00114555191736754;0.00162155901316563;NA;NA;0.00401691331923892;0.0263015155543738;NA;NA
20120214;0.00961226914353608;0.0018570594789622;-0.00667222685571311;0.00823313070957754;0;0.0140052046368584;-0.00765223666308346;0.00105913503971755;-0.00961258374599472;-0.00740216200666077;NA;-0.0193070899924916;0.0236843546355621;0.00694597574421163;0.00462406362711554;NA;0.000913604081913988;0.00293263095011831;0.00436707526428348;0.00202345637781676;-0.0168486203043067;-0.00273189055363465;-0.042798353909465;-0.00196721311475401;-0.00550590488349822;0.00255018635977233;0.00137000202963256;-0.0193526154143794;-0.0026050146532075;-0.00918470493917523;0.021448435003846;0.0120160426953007;-0.00206916937629331;-0.00659137339552085;NA;NA;-0.0102477714606585;-0.0232025534207962;NA;NA
20120215;0.0258023106546854;0.00376019489460866;0.0062272600055977;0.0122488496838771;0.0101832467498901;0.00494610610797452;0.00299965912964417;0.00634808675718568;-0.00588235294117656;0.0208337977928881;NA;0.00421087170512946;0.0300371786984781;0.00886893682251189;-0.00257755684433403;NA;-0.00793937828295876;0.0152971436307026;0.031096317620247;0.001313570952437;0.00371600944303574;0.0152520366962006;0.0343938091143592;-0.00760277829923039;0.00711439193345642;0.00508739890425258;0.0117050924752977;0.00490743081200717;0.0182174338883447;-0.0177129689891118;-0.0153792683986446;0.00506828767663992;-0.000917290934107973;-0.000679031507061945;NA;NA;0.00702077866817952;-0.0109909929025345;NA;NA
20120216;-0.00218996370917268;-0.00290191526407435;-0.000278144774354949;0.000323649608239052;0.00107458104132019;0.00252279023695645;0.0024167176443044;-0.0200338765259039;-0.016568047337278;-0.00358160713700739;NA;0.00152480531503563;0.00116852765515452;-0.00542652485348383;-0.00802953391785866;NA;0.00246510658982024;-0.00992000000000004;-0.0319325287189182;-0.00262369549468411;-0.00252624243216171;-0.00373816015065076;-0.00498753117206974;-0.00595857372552733;-0.0109414420395698;-0.00684620376378975;-0.00646098367224279;-0.0111473076521942;0.0114787738873925;-0.0127856170761409;0.0188551594305213;0.00513698630136994;-0.0069242540168325;0.00203847871245788;NA;NA;-0.00978873239436606;0.0046662304366949;NA;NA
20120217;0.0121652975481281;0.00296327653719963;0.0187104402865688;0.0158054094774509;0.00989086819843066;0.00563497699694326;0.0224438902743143;0.0153176779115507;0.0258724428399519;0.0209312774654524;NA;0.019302919906476;-0.015147192322656;0.0344827586206897;0.0117231112765164;NA;0.0270321753887715;-0.00697586726998489;-0.0164628834079371;0.0108364907045682;0.0637526745556964;0.0124837781413982;0.0350877192982455;0.0315889628924835;0.00257766560158945;0.00179685713352296;0.020466804456319;0.0199712126664269;0.00209218284410073;0.0465445311082897;0.0113751190923002;0.00142225278589625;0.00302399938364362;0.00404928895260981;NA;NA;0.0312211080293008;0.0167631168720237;NA;NA
20120220;0.00819858331784484;-0.0021631317927614;0.0179571213983341;0.02667408273672;0.0202966037353851;-0.000936458956999675;0.00361064033601077;0.0279424713824481;0.0354838709677419;0.0212213265207544;NA;0.0222980902592551;0.0256248189407706;0.0151898734177216;0.00524186132058135;NA;0.0140624209621123;0.000135615286555035;-0.00922447234185519;0.00778776873628395;0.0248758261155124;0.00585145659473096;0.0314769975786924;0.0128205128205128;-0.00822196630868532;0.00834855204800422;0.0141283406609691;-0.00568731333751005;-0.0017082120713654;0.0101393510815306;0.00990551226056913;0.0128601304741394;-0.0111185789726356;0.00939737182332179;NA;NA;0.00917241379310352;0.01123619103625;NA;NA
20120221;-0.0220401474805407;0.00132184211917719;-0.00731102018914753;0.00526011159215622;-0.0116827066177201;0.00281201020314081;-0.00470631424375922;-0.02021586431386;-0.00566411781365062;-0.0103218482625239;NA;-0.0211333750782716;-0.0036462612982745;-0.019742310889443;0.00265300521452749;NA;-0.00590279509818581;0;-0.010389370163702;-0.000944268866106546;-0.0140986101654182;-0.00612213803897677;-0.0203442879499217;-0.00874237319005566;-0.00199827176496004;0.00181112548512297;-0.00901164206731941;-0.00486951414973147;-0.00500665441409465;-0.0191829241090578;-0.00282661541070717;0.000508490246232451;0.000466055615970129;-0.00172051233033832;NA;NA;-0.000956741611426337;0.00450684334046403;NA;NA
20120222;-0.00865030160857905;0.00406589925018497;-0.00864864864864867;-0.0130768628426402;-0.0100639979922198;-0.000827446713963842;-0.0132119593682455;0.00483767558430959;-0.0327542010823126;-0.00288882280470704;NA;-0.0240417932725625;-0.0293283851347869;-0.0148399406402375;-0.00620437956204378;NA;-0.00296055932827077;0.00919346965341439;0.00205607476635516;-0.0130972358852689;-0.018769043266301;0.000710751863981507;-0.011182108626198;-0.0026642168121267;0.000622328048054621;-0.0025180785123966;-0.0122394809280378;0.0226593717341856;-0.0143949044585987;0.0151146720780924;-0.0220250581098701;-0.00432767091219899;-0.00198951863354058;-0.00174262734584463;NA;NA;-0.00772966687187904;-0.0158892610511516;NA;NA
20120223;0.0068454078722191;0.00115698133052855;0.00313522355507101;0.00670207502963671;-0.000900010140959417;-0.00935482386860309;-0.0149363076371031;0.00290023201856138;-0.0656654888103652;-0.0180222402113247;NA;0.00923093729517155;-0.00100892098555649;-0.0150634818162254;-0.0302056555269924;NA;-0.00714657182640199;0.000510574261682661;-0.00544052726481381;0.00414353842545534;-0.0112615410093985;0.00554271230816372;0;-0.0191599115696389;0;0.0230111981358014;-0.000895745210251153;0.00894467287023026;0.0128602817629571;-0.00749651024523068;-0.00915915480710694;0.00283062645011611;0.000116691787815482;-0.00118935717163193;NA;NA;0.0146835792086033;-0.0231629812490153;NA;NA
20120224;-0.00256006714930235;-0.00236381782843942;0.0118902024731622;0.00185908075179175;-0.00214420746793198;-0.0178181649302599;0.00614707444790152;-0.0300751879699249;0.00378190986448157;0.0153917910447763;NA;0.0454078042972343;0.00119598150215272;0.00841162333406165;0.0112657388999338;NA;0.016795363533447;-0.0149333906317146;0.013378762777031;0.0060339458112737;0.0184246890833717;-0.0293889535205805;0.00323101777059764;0.0109879789631855;-0.0146291338795599;0.011990255939764;0.00687353688300041;0.00113796144038503;0.0139730747144771;0.0373489373524101;0.0219979523182683;0.0145142134406859;-0.0150028683384057;0.00361073232565734;NA;NA;-0.00699775799986413;0.000709753736960916;NA;NA
20120227;-0.00936191698399003;0.00463352990732946;0.00335728194453777;0.017154174706963;0.00019072322245961;0.0102449326986729;-0.0182003318750942;0.0311270125223613;-0.0279434850863423;-0.0171881509651644;NA;-0.00082832884655204;0.00836186987337739;0.00498320875311453;0.00842538850402552;NA;0.00618176379679958;-0.0011451630494056;-0.00314630309386466;-0.000831946755407764;-0.00703096089798938;0.0163950800490853;-0.00322061191626399;-0.028704133766837;-0.0257958287596047;-0.0067837939227211;0.00183032401681915;0.0313030023507008;-0.0171155298263277;-0.0121855280116498;0.00675501617196672;-0.00497156931310239;-0.00762062702361199;-0.00692756674002493;NA;NA;-0.0179939792008758;-0.00645847661623111;NA;NA
20120228;0.0117014950730547;-0.000157232704402488;0.00100381449508125;0.0107913341765011;-0.00125853323671865;0.00497690963554653;0.0121689829219387;0.0117395327318992;-0.014857881136951;0.0114127953740135;NA;0.00730569948186521;0.00708155636287056;-0.001509108548022;-0.00603416264389167;NA;0.0120068044063486;-0.000136485232297701;-0.003929820218461;-0.0168076990105144;0.0201656314699794;0.00724403700635978;0.0210016155088852;-0.000573833205814833;0.0112394366197184;-0.00245506908816207;0.00775232075844356;-0.00139646267924642;-0.0084507042253521;0.00671015843429634;0.00494697637392316;0.0111999022109492;0.0235049536466001;0.0040082477405432;NA;NA;0.0167212429457257;0.0177059109837219;NA;NA
20120229;0.00167929637481889;-0.00178225087802064;-0.0058831394571468;-0.00932135494963504;-0.00608421159818739;-0.0113638127765271;-0.0064439738597809;-0.00325807373535292;0.0147540983606558;0.0014615483815501;NA;-0.000720127565454365;-0.0260358123121162;-0.00151138939868289;-0.00607079480713546;NA;-0.000277433252823256;-0.00333069425864763;-0.0151599875737807;-0.00429345150172333;0.00397775703210623;0.00349840411445768;-0.0174050632911393;-0.0144497607655503;-0.00880247360650721;0.00296595462720473;-0.0108775540202851;-0.0226982485134611;-0.0150439049586776;-0.00425847065358265;0.0169462754972132;0.000982169839830904;0.018523737790952;0.00080612656187018;NA;NA;-0.00137052011238281;-0.00318836883050633;NA;NA
20120301;0.0176449632221967;0.0340282518510737;0.0053799596503028;0.0203355640665674;0.0199907793970751;0.0114944333652622;0.0296710516264074;-0.000229384103681562;0.0290791599353797;0.0209254410439113;NA;0.0223915169609306;0.00120776188303506;0.0151367715428696;-0.00451043037023124;NA;0.0141856706769616;0.0155860519900293;0.0043530376632388;-0.000356033783650123;0.0386901152213464;-0.00430567515764335;-0.00563607085346218;0.0130109719390232;0.0143045836494957;0.00475036964796938;0.0036657254668846;-0.0117664449371767;0;0.0292099124378782;0.014021031547321;0.00849875462299043;0.00575376189158505;0.00774792397829072;NA;NA;-0.00274480203115335;0.0220807744796998;NA;NA
